designer,show,look_number,image_url,style_tags,items_json
Chanel,Fall 2026 Ready-to-Wear,23,"https://assets.vogue.com/photos/69af393804efe216468db09d/master/w_1024,c_limit/00023-chanel-fall-2026-ready-to-wear-credit-gorunway.jpg","Quiet Luxury,Loud Luxury,New Classic","[{""category"": ""Coat"", ""materials"": [""Metallic Fabric""], ""pattern"": ""Solid"", ""silhouette"": [""Straight"", ""Elongated""], ""construction"": [""Statement Closure""], ""decoration"": [""Sequins"", ""Statement Buttons"", ""Metal Hardware""]}, {""category"": ""Pants/Trousers"", ""materials"": [""Cotton""], ""pattern"": ""Solid"", ""silhouette"": [""Straight"", ""High Rise""], ""construction"": [], ""decoration"": []}, {""category"": ""Shoes/Boots"", ""materials"": [""Leather/Faux Leather""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}, {""category"": ""Jewelry/Accessory"", ""materials"": [""Metallic Fabric""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": [""Rhinestones"", ""Metal Hardware""]}, {""category"": ""Jewelry/Accessory"", ""materials"": [""Metallic Fabric""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": [""Rhinestones""]}]"
Chanel,Fall 2026 Ready-to-Wear,24,"https://assets.vogue.com/photos/69af393819444b94369bd73a/master/w_1024,c_limit/00024-chanel-fall-2026-ready-to-wear-credit-gorunway.jpg","Loud Luxury,Artisanal/Craft","[{""category"": ""Dress"", ""materials"": [""Metallic Fabric"", ""Artisanal Texture Fabric""], ""pattern"": ""Animal Print"", ""silhouette"": [""Column"", ""Fitted/Waisted""], ""construction"": [""High Neck""], ""decoration"": [""Sequins"", ""Textured Inserts""]}, {""category"": ""Jewelry/Accessory"", ""materials"": [""Other""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}, {""category"": ""Shoes/Boots"", ""materials"": [""Metallic Fabric"", ""Other""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": [""Metal Hardware""]}, {""category"": ""Bag"", ""materials"": [""Metallic Fabric""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}]"
Chanel,Fall 2026 Ready-to-Wear,25,"https://assets.vogue.com/photos/69af393bac0c35736e151f24/master/w_1024,c_limit/00025-chanel-fall-2026-ready-to-wear-credit-gorunway.jpg","Quiet Luxury,New Classic,Soft Tailoring","[{""category"": ""Jacket/Blazer"", ""materials"": [""Tweed"", ""Bouclé""], ""pattern"": ""Checks/Plaid"", ""silhouette"": [""Cropped"", ""Fitted/Waisted""], ""construction"": [""Stand Collar""], ""decoration"": [""Lace Trim"", ""Statement Buttons""]}, {""category"": ""Shirt"", ""materials"": [""Linen"", ""Cotton""], ""pattern"": ""Solid"", ""silhouette"": [""Straight"", ""Relaxed""], ""construction"": [""Shirt Collar""], ""decoration"": []}, {""category"": ""Skirt"", ""materials"": [""Tweed"", ""Bouclé""], ""pattern"": ""Checks/Plaid"", ""silhouette"": [""Straight"", ""High Rise""], ""construction"": [], ""decoration"": [""Lace Trim""]}, {""category"": ""Shoes/Boots"", ""materials"": [""Leather/Faux Leather""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": [""Metal Hardware"", ""Grommets""]}, {""category"": ""Bag"", ""materials"": [""Leather/Faux Leather""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}, {""category"": ""Jewelry/Accessory"", ""materials"": [""Other""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}]"
Chanel,Fall 2026 Ready-to-Wear,26,"https://assets.vogue.com/photos/69af393b77c4ecc06cdd533c/master/w_1024,c_limit/00026-chanel-fall-2026-ready-to-wear-credit-gorunway.jpg","Soft Tailoring,Old Money,Preppy","[{""category"": ""Jacket/Blazer"", ""materials"": [""Suiting Fabric""], ""pattern"": ""Solid"", ""silhouette"": [""Relaxed"", ""Semi-Fitted""], ""construction"": [""Patch Pockets""], ""decoration"": [""Statement Buttons""]}, {""category"": ""Top/Blouse"", ""materials"": [""Suiting Fabric""], ""pattern"": ""Checks/Plaid"", ""silhouette"": [""Relaxed""], ""construction"": [""Shirt Collar""], ""decoration"": []}, {""category"": ""Shirt"", ""materials"": [""Fine Knit""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": [""Lace Trim""]}, {""category"": ""Skirt"", ""materials"": [""Suiting Fabric""], ""pattern"": ""Checks/Plaid"", ""silhouette"": [""Straight""], ""construction"": [""Pleats""], ""decoration"": [""Lace Trim""]}, {""category"": ""Shoes/Boots"", ""materials"": [""Leather/Faux Leather""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}]"
Chanel,Fall 2026 Ready-to-Wear,27,"https://assets.vogue.com/photos/69af393b23c91e7cf4df3bf0/master/w_1024,c_limit/00027-chanel-fall-2026-ready-to-wear-credit-gorunway.jpg","New Femininity,Loud Luxury,Romantic","[{""category"": ""Jacket/Blazer"", ""materials"": [""Suiting Fabric""], ""pattern"": ""Checks/Plaid"", ""silhouette"": [""Fitted/Waisted"", ""Cropped""], ""construction"": [], ""decoration"": [""Ruffles"", ""Statement Buttons""]}, {""category"": ""Top/Blouse"", ""materials"": [""Textured Knit""], ""pattern"": ""Solid"", ""silhouette"": [""Fitted/Waisted""], ""construction"": [""High Neck""], ""decoration"": [""Ruffles""]}, {""category"": ""Skirt"", ""materials"": [""Suiting Fabric""], ""pattern"": ""Checks/Plaid"", ""silhouette"": [""A-line""], ""construction"": [""Wrap Closure""], ""decoration"": [""Ruffles""]}, {""category"": ""Dress"", ""materials"": [""Suiting Fabric""], ""pattern"": ""Checks/Plaid"", ""silhouette"": [""Fitted/Waisted""], ""construction"": [], ""decoration"": []}, {""category"": ""Shoes/Boots"", ""materials"": [""Other""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}, {""category"": ""Bag"", ""materials"": [""Textured Knit""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": [""Ruffles""]}]"
Chanel,Fall 2026 Ready-to-Wear,28,"https://assets.vogue.com/photos/69af393d6c4a262eeed36f47/master/w_1024,c_limit/00028-chanel-fall-2026-ready-to-wear-credit-gorunway.jpg","Quiet Luxury,New Classic,Soft Tailoring","[{""category"": ""Jacket/Blazer"", ""materials"": [""Suiting Fabric""], ""pattern"": ""Solid"", ""silhouette"": [""Fitted/Waisted"", ""Straight""], ""construction"": [""Patch Pockets"", ""Statement Closure""], ""decoration"": [""Statement Buttons""]}, {""category"": ""Top/Blouse"", ""materials"": [""Tweed"", ""Bouclé""], ""pattern"": ""Solid"", ""silhouette"": [""Straight""], ""construction"": [], ""decoration"": [""Lace Trim""]}, {""category"": ""Top/Blouse"", ""materials"": [""Fine Knit""], ""pattern"": ""Solid"", ""silhouette"": [""Straight""], ""construction"": [], ""decoration"": []}, {""category"": ""Pants/Trousers"", ""materials"": [""Suiting Fabric""], ""pattern"": ""Solid"", ""silhouette"": [""High Rise"", ""Slim Leg""], ""construction"": [], ""decoration"": []}, {""category"": ""Skirt"", ""materials"": [""Tweed"", ""Bouclé""], ""pattern"": ""Solid"", ""silhouette"": [""Column""], ""construction"": [], ""decoration"": [""Lace Trim"", ""Textured Inserts""]}, {""category"": ""Shoes/Boots"", ""materials"": [""Leather/Faux Leather""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}, {""category"": ""Bag"", ""materials"": [""Leather/Faux Leather""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}]"
Chanel,Fall 2026 Ready-to-Wear,29,"https://assets.vogue.com/photos/69af393e12ea888efe5c7ab0/master/w_1024,c_limit/00029-chanel-fall-2026-ready-to-wear-credit-gorunway.jpg","Quiet Luxury,New Classic,Soft Tailoring","[{""category"": ""Shirt"", ""materials"": [""Cotton""], ""pattern"": ""Solid"", ""silhouette"": [""Relaxed"", ""Oversized""], ""construction"": [""Shirt Collar""], ""decoration"": [""Statement Buttons""]}, {""category"": ""Jacket/Blazer"", ""materials"": [""Fur/Faux Fur""], ""pattern"": ""Solid"", ""silhouette"": [""Oversized"", ""Straight""], ""construction"": [], ""decoration"": [""Lace Trim""]}, {""category"": ""Skirt"", ""materials"": [""Cotton""], ""pattern"": ""Solid"", ""silhouette"": [""A-line"", ""Cropped""], ""construction"": [], ""decoration"": [""Lace Trim"", ""Fringe""]}, {""category"": ""Belt"", ""materials"": [""Metallic Fabric""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": [""Metal Hardware""]}, {""category"": ""Bag"", ""materials"": [""Leather/Faux Leather""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": [""Metal Hardware""]}, {""category"": ""Shoes/Boots"", ""materials"": [""Leather/Faux Leather""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}]"
Chanel,Fall 2026 Ready-to-Wear,30,"https://assets.vogue.com/photos/69af393eac0c35736e151f2e/master/w_1024,c_limit/00030-chanel-fall-2026-ready-to-wear-credit-gorunway.jpg","Power Dressing,Quiet Luxury,New Classic","[{""category"": ""Jacket/Blazer"", ""materials"": [""Suiting Fabric""], ""pattern"": ""Solid"", ""silhouette"": [""Oversized"", ""Relaxed""], ""construction"": [""Shirt Collar""], ""decoration"": [""Statement Buttons""]}, {""category"": ""Top/Blouse"", ""materials"": [""Cotton""], ""pattern"": ""Solid"", ""silhouette"": [""Straight"", ""Relaxed""], ""construction"": [""Shirt Collar""], ""decoration"": []}, {""category"": ""Skirt"", ""materials"": [""Suiting Fabric"", ""Crinkled Texture""], ""pattern"": ""Solid"", ""silhouette"": [""A-line""], ""construction"": [""Flounces""], ""decoration"": []}, {""category"": ""Shoes/Boots"", ""materials"": [""Leather/Faux Leather""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}, {""category"": ""Bag"", ""materials"": [""Leather/Faux Leather""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}, {""category"": ""Jewelry/Accessory"", ""materials"": [""Other""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}]"
Chanel,Fall 2026 Ready-to-Wear,31,"https://assets.vogue.com/photos/69af394004efe216468db0a4/master/w_1024,c_limit/00031-chanel-fall-2026-ready-to-wear-credit-gorunway.jpg","Power Dressing,Quiet Luxury,New Classic","[{""category"": ""Jacket/Blazer"", ""materials"": [""Tweed"", ""Bouclé""], ""pattern"": ""Checks/Plaid"", ""silhouette"": [""Straight"", ""Oversized""], ""construction"": [""Shirt Collar""], ""decoration"": [""Statement Buttons""]}, {""category"": ""Top/Blouse"", ""materials"": [""Suiting Fabric""], ""pattern"": ""Solid"", ""silhouette"": [""Fitted/Waisted""], ""construction"": [""V-Neck""], ""decoration"": [""Statement Buttons""]}, {""category"": ""Skirt"", ""materials"": [""Suiting Fabric""], ""pattern"": ""Solid"", ""silhouette"": [""A-line""], ""construction"": [""Pleats""], ""decoration"": []}, {""category"": ""Belt"", ""materials"": [""Leather/Faux Leather""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}, {""category"": ""Shoes/Boots"", ""materials"": [""Suede""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}, {""category"": ""Bag"", ""materials"": [""Leather/Faux Leather""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}, {""category"": ""Jewelry/Accessory"", ""materials"": [""Metallic Fabric""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}]"
Chanel,Fall 2026 Ready-to-Wear,32,"https://assets.vogue.com/photos/69af39407a30d028e52085b6/master/w_1024,c_limit/00032-chanel-fall-2026-ready-to-wear-credit-gorunway.jpg","Quiet Luxury,New Classic,Soft Tailoring","[{""category"": ""Knitwear/Cardigan"", ""materials"": [""Fine Knit""], ""pattern"": ""Solid"", ""silhouette"": [""Semi-Fitted"", ""Cropped""], ""construction"": [""V-Neck"", ""Dropped Shoulder""], ""decoration"": [""Statement Buttons""]}, {""category"": ""Skirt"", ""materials"": [""Suiting Fabric""], ""pattern"": ""Solid"", ""silhouette"": [""A-line""], ""construction"": [""Pleats""], ""decoration"": []}, {""category"": ""Belt"", ""materials"": [""Leather/Faux Leather""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}, {""category"": ""Bag"", ""materials"": [""Leather/Faux Leather""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}, {""category"": ""Shoes/Boots"", ""materials"": [""Leather/Faux Leather""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}, {""category"": ""Jewelry/Accessory"", ""materials"": [""Other""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}]"
Chanel,Fall 2026 Ready-to-Wear,33,"https://assets.vogue.com/photos/69af39403b7da9884b1bdfa7/master/w_1024,c_limit/00033-chanel-fall-2026-ready-to-wear-credit-gorunway.jpg","Power Dressing,Quiet Luxury,New Classic","[{""category"": ""Jacket/Blazer"", ""materials"": [""Suiting Fabric""], ""pattern"": ""Solid"", ""silhouette"": [""Oversized"", ""Shoulder Emphasis""], ""construction"": [""Shirt Collar"", ""Extended Cuffs""], ""decoration"": [""Statement Buttons""]}, {""category"": ""Top/Blouse"", ""materials"": [""Suiting Fabric""], ""pattern"": ""Solid"", ""silhouette"": [""Fitted/Waisted""], ""construction"": [""V-Neck""], ""decoration"": []}, {""category"": ""Shorts"", ""materials"": [""Suiting Fabric""], ""pattern"": ""Solid"", ""silhouette"": [""Relaxed"", ""High Rise""], ""construction"": [], ""decoration"": []}, {""category"": ""Belt"", ""materials"": [""Leather/Faux Leather""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": [""Statement Buttons""]}, {""category"": ""Shoes/Boots"", ""materials"": [""Suede""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}, {""category"": ""Jewelry/Accessory"", ""materials"": [""Other""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}]"
Chanel,Fall 2026 Ready-to-Wear,34,"https://assets.vogue.com/photos/69af394354ce5a87b4858171/master/w_1024,c_limit/00034-chanel-fall-2026-ready-to-wear-credit-gorunway.jpg","Minimalism,Quiet Luxury,New Classic","[{""category"": ""Top/Blouse"", ""materials"": [""Suiting Fabric""], ""pattern"": ""Solid"", ""silhouette"": [""Straight"", ""Relaxed""], ""construction"": [""V-Neck""], ""decoration"": [""Contrast Stitching""]}, {""category"": ""Skirt"", ""materials"": [""Suiting Fabric""], ""pattern"": ""Solid"", ""silhouette"": [""A-line"", ""Elongated""], ""construction"": [""Pleats""], ""decoration"": []}, {""category"": ""Belt"", ""materials"": [""Leather/Faux Leather""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": [""Metal Hardware""]}, {""category"": ""Shoes/Boots"", ""materials"": [""Other""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}, {""category"": ""Jewelry/Accessory"", ""materials"": [""Other""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}, {""category"": ""Jewelry/Accessory"", ""materials"": [""Other""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}]"
Chanel,Fall 2026 Ready-to-Wear,35,"https://assets.vogue.com/photos/69af3943998fe393f6ecb9b5/master/w_1024,c_limit/00035-chanel-fall-2026-ready-to-wear-credit-gorunway.jpg","Minimalism,Quiet Luxury,New Classic","[{""category"": ""Cape/Poncho"", ""materials"": [""Linen""], ""pattern"": ""Stripes"", ""silhouette"": [""Oversized""], ""construction"": [""High Neck""], ""decoration"": [""Contrast Stitching"", ""Side Stripes""]}, {""category"": ""Pants/Trousers"", ""materials"": [""Linen""], ""pattern"": ""Stripes"", ""silhouette"": [], ""construction"": [], ""decoration"": [""Contrast Stitching"", ""Side Stripes""]}, {""category"": ""Shoes/Boots"", ""materials"": [""Other""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}, {""category"": ""Bag"", ""materials"": [""Leather/Faux Leather""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}, {""category"": ""Jewelry/Accessory"", ""materials"": [""Other""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}]"
Chanel,Fall 2026 Ready-to-Wear,36,"https://assets.vogue.com/photos/69af39430df8f3116974977d/master/w_1024,c_limit/00036-chanel-fall-2026-ready-to-wear-credit-gorunway.jpg","Loud Luxury,Ladylike,New Femininity","[{""category"": ""Dress"", ""materials"": [""Suiting Fabric""], ""pattern"": ""Solid"", ""silhouette"": [""Fitted/Waisted"", ""Column""], ""construction"": [""V-Neck"", ""Statement Closure""], ""decoration"": [""Lace Trim"", ""Statement Buttons""]}, {""category"": ""Shoes/Boots"", ""materials"": [""Suede""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}, {""category"": ""Bag"", ""materials"": [""Leather/Faux Leather""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": [""Metal Hardware""]}, {""category"": ""Jewelry/Accessory"", ""materials"": [""Metallic Fabric""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}]"
Chanel,Fall 2026 Ready-to-Wear,37,"https://assets.vogue.com/photos/69af39457f390448ffd888b5/master/w_1024,c_limit/00037-chanel-fall-2026-ready-to-wear-credit-gorunway.jpg","Quiet Luxury,Minimalism,New Classic","[{""category"": ""Dress"", ""materials"": [""Textured Knit""], ""pattern"": ""Solid"", ""silhouette"": [""Straight"", ""Elongated""], ""construction"": [], ""decoration"": [""Statement Buttons""]}, {""category"": ""Knitwear/Cardigan"", ""materials"": [""Textured Knit""], ""pattern"": ""Solid"", ""silhouette"": [""Straight"", ""Elongated""], ""construction"": [], ""decoration"": [""Statement Buttons""]}, {""category"": ""Shoes/Boots"", ""materials"": [""Leather/Faux Leather""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}, {""category"": ""Bag"", ""materials"": [""Metallic Fabric""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}, {""category"": ""Jewelry/Accessory"", ""materials"": [""Other""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}, {""category"": ""Jewelry/Accessory"", ""materials"": [""Other""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}]"
Chanel,Fall 2026 Ready-to-Wear,38,"https://assets.vogue.com/photos/69af3945b134a6d28895940a/master/w_1024,c_limit/00038-chanel-fall-2026-ready-to-wear-credit-gorunway.jpg","Quiet Luxury,New Classic,Minimalism","[{""category"": ""Jacket/Blazer"", ""materials"": [""Suiting Fabric""], ""pattern"": ""Solid"", ""silhouette"": [""Oversized"", ""Straight""], ""construction"": [""Structural Zipper""], ""decoration"": [""Contrast Stitching"", ""Side Stripes""]}, {""category"": ""Skirt"", ""materials"": [""Suiting Fabric""], ""pattern"": ""Solid"", ""silhouette"": [""A-line""], ""construction"": [""Pleats""], ""decoration"": [""Side Stripes""]}, {""category"": ""Belt"", ""materials"": [""Leather/Faux Leather""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": [""Metal Hardware""]}, {""category"": ""Shoes/Boots"", ""materials"": [""Leather/Faux Leather""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}, {""category"": ""Bag"", ""materials"": [""Leather/Faux Leather""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": [""Metal Hardware""]}]"
